ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,EducationLevel,Experience,EmploymentStatus,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
12/12/2022,43,50291,551,14547,48,High School,19,Employed,Widowed,3,Mortgage,227,0.393127425,2,1,0.197817631,0,Education,0,19,17,1033,1216,53455,11420,4190.916667,0.920030947,5,42035,0.234047,0.240513053,474.6715983,0.16742676,0,50
12/13/2022,46,49697,527,13569,48,High School,22,Employed,Widowed,4,Mortgage,1203,0.211130133,5,1,0.311474633,0,Debt Consolidation,0,29,19,2330,626,46887,40802,4141.416667,0.7633454,2,6085,0.245069,0.198073104,411.5178217,0.389846748,0,55
12/14/2022,21,84530,488,19696,60,Bachelor,2,Employed,Married,5,Own,257,0.766174879,6,0,0.318941068,0,Home,0,26,10,2353,2617,56297,67687,7044.166667,0.710076013,5,7501,0.280696,0.255397051,584.3522381,0.11943957,0,55
12/15/2022,50,204742,516,16015,60,High School,26,Employed,Married,0,Rent,338,0.1285575,4,1,0.133494873,0,Auto,0,21,16,1721,1874,100923,11836,17061.83333,0.897757756,5,89087,0.263015,0.253977806,473.8035362,0.047580088,1,36
12/16/2022,34,15104,550,14424,36,Master,13,Employed,Married,3,Other,265,0.400186562,5,0,0.024835577,0,Home,0,34,19,9823,2553,37021,32349,1258.666667,0.928043253,3,4672,0.224424,0.220559887,551.2769707,0.648525136,0,53
12/17/2022,41,131852,653,14605,48,Doctorate,19,Self-Employed,Married,3,Mortgage,288,0.429556966,4,2,0.062506888,0,Debt Consolidation,0,20,17,12529,1507,14036,9988,10987.66667,0.581458652,3,4048,0.183105,0.163679008,416.6668589,0.06413253,1,36.8
12/18/2022,59,80854,437,71621,24,Associate,36,Self-Employed,Married,5,Own,699,0.346265196,5,1,0.249195483,0,Education,0,18,17,2482,2737,125492,14397,6737.833333,0.6018832,5,111095,0.328121,0.27750618,3922.073465,0.685839681,0,50
12/19/2022,50,36503,644,52779,24,Associate,26,Employed,Married,4,Mortgage,229,0.11277754,0,1,0.193706105,0,Home,0,20,26,3276,237,92279,64073,3041.916667,0.907835533,4,28206,0.205779,0.225778638,2753.161765,0.980356168,0,47
12/20/2022,36,35137,573,4699,36,Associate,13,Employed,Married,0,Mortgage,209,0.282756977,4,1,0.355303077,0,Debt Consolidation,0,32,13,7875,5531,22872,32402,2928.083333,0.950288116,3,8211,0.203199,0.180720356,170.0499607,0.129453269,1,44
12/21/2022,29,76592,523,13091,24,Bachelor,7,Employed,Married,0,Other,590,0.078869244,1,2,0.530543268,0,Auto,0,23,15,15172,321,72914,23330,6382.666667,0.796802842,6,49584,0.226591,0.231912047,686.862282,0.200051538,1,45.6
12/22/2022,18,38111,485,11546,36,Bachelor,0,Employed,Single,3,Mortgage,401,0.29486856,4,0,0.21265859,0,Debt Consolidation,0,29,29,893,4471,8838,5765,3175.916667,0.912599324,4,3073,0.254046,0.264183096,467.7721678,0.273550052,0,53
12/23/2022,31,44609,511,12667,12,Associate,8,Employed,Divorced,3,Mortgage,553,0.575374138,5,0,0.309594561,0,Auto,0,21,11,10394,699,34502,14900,3717.416667,0.823329377,4,19602,0.222167,0.196738099,1171.424694,0.463877162,0,56
12/24/2022,37,25956,604,58948,24,Associate,15,Employed,Widowed,1,Own,1281,0.063634859,7,0,0.362641952,0,Auto,1,26,6,461,1471,350302,13606,2163,0.90082928,6,336696,0.231948,0.244029294,3128.512797,2.038609707,0,54
12/25/2022,28,26785,612,18298,120,Bachelor,2,Employed,Single,2,Mortgage,823,0.127938502,6,0,0.124408714,0,Other,1,27,15,4573,464,48883,11755,2232.083333,0.85987343,7,37128,0.267298,0.27228945,445.3526592,0.568237144,0,54
12/26/2022,38,25855,487,9043,108,Bachelor,14,Employed,Married,0,Mortgage,216,0.052750745,4,0,0.45543816,0,Home,0,21,21,10263,1787,30835,68541,2154.583333,0.819379034,6,5822,0.310543,0.261344167,218.2459962,0.201545231,0,57
12/27/2022,40,41591,615,20339,36,Bachelor,19,Employed,Married,2,Rent,210,0.145081701,3,1,0.502261565,0,Debt Consolidation,0,27,15,6497,358,291156,32904,3465.916667,0.805180042,4,258252,0.197839,0.196152057,751.888304,0.277527822,1,39.2
12/28/2022,37,52715,579,41874,84,Master,15,Employed,Single,4,Own,306,0.617741127,5,0,0.231377433,0,Home,0,16,27,8571,619,242533,54535,4392.916667,0.642025756,8,187998,0.277374,0.249055452,1057.371916,0.310356881,0,50
12/29/2022,32,62915,640,37896,36,Bachelor,9,Employed,Married,0,Rent,360,0.199192472,4,1,0.454822576,0,Debt Consolidation,1,24,15,2658,951,403113,98055,5242.916667,0.631258846,7,305058,0.202896,0.209625567,1427.005912,0.340841945,0,52
12/30/2022,42,31220,578,26780,84,Associate,17,Employed,Married,2,Own,1051,0.341453992,0,3,0.245611408,0,Debt Consolidation,1,20,28,765,3444,25548,26659,2601.666667,0.700669194,5,6973,0.26278,0.266883802,707.0197792,0.675728294,0,59
12/31/2022,45,77023,602,35974,48,Bachelor,20,Employed,Married,0,Mortgage,1102,0.347329719,4,0,0.193765911,0,Auto,0,21,27,4584,1654,82819,29708,6418.583333,0.57576761,8,53111,0.229974,0.236092412,1165.060691,0.353202658,0,45
1/1/2023,26,22004,531,38469,12,Associate,4,Employed,Married,2,Rent,136,0.272031835,3,0,0.14149028,1,Home,0,28,5,1402,421,11624,14144,1833.666667,0.798694565,8,1694,0.237969,0.276435367,3705.783147,2.095137146,0,66
1/2/2023,56,77604,613,25276,36,Bachelor,35,Employed,Married,1,Own,367,0.483859725,4,1,0.104968093,0,Other,0,19,1,2201,985,186396,15702,6467,0.701547537,3,170694,0.203776,0.230408345,978.9649542,0.208128182,0,48
1/3/2023,38,33555,593,11467,108,Master,18,Employed,Divorced,0,Own,168,0.547316167,7,2,0.126716521,0,Home,0,29,9,1325,6466,12022,55422,2796.25,0.915853363,3,10525,0.259967,0.229552389,251.8997387,0.150165307,0,53
1/4/2023,40,131370,519,19471,72,High School,17,Employed,Married,2,Other,389,0.238261899,1,1,0.213771475,0,Home,0,25,2,1600,2686,97488,67042,10947.5,0.816651332,9,30446,0.274971,0.291140848,574.6938186,0.088028666,0,54
1/5/2023,48,67761,572,51983,36,High School,21,Employed,Married,4,Own,488,0.293111314,3,3,0.150034516,0,Home,0,26,22,4517,4915,58446,18256,5646.75,0.893153298,7,40190,0.250983,0.25817681,2089.381971,0.456436352,0,50
1/6/2023,42,87136,554,19287,36,Associate,18,Employed,Divorced,4,Own,149,0.224787452,3,0,0.154806892,0,Home,0,14,15,4190,1335,60649,2206,7261.333333,0.872497407,3,58443,0.227287,0.204768099,721.4683483,0.119877206,1,37.6
1/7/2023,51,47257,635,21079,48,High School,32,Employed,Single,2,Own,451,0.436070051,4,1,0.36023019,0,Home,0,24,6,8315,630,43027,34695,3938.083333,0.790599297,2,8332,0.198579,0.229128265,674.6066103,0.285826001,0,55
1/8/2023,43,77455,587,12345,60,Bachelor,22,Employed,Single,1,Mortgage,526,0.192094683,2,2,0.706233728,0,Auto,0,24,29,1923,789,217760,44837,6454.583333,0.864757234,6,172923,0.223845,0.216240102,338.3216593,0.133908204,1,42.4
1/9/2023,32,22997,599,9827,72,Bachelor,11,Employed,Married,3,Mortgage,364,0.24467866,6,1,0.397012749,1,Debt Consolidation,0,27,22,5096,2803,26457,38616,1916.416667,0.490722182,5,4752,0.225327,0.227404618,251.2519959,0.321042917,0,68
1/10/2023,44,27330,511,15571,12,Associate,23,Employed,Married,0,Mortgage,299,0.236484081,4,2,0.363825173,0,Home,0,24,24,1965,707,173266,83561,2277.5,0.682107534,8,89705,0.225071,0.1800568,1427.591261,0.758108128,0,54
1/11/2023,26,41889,578,13778,72,Associate,4,Employed,Widowed,0,Rent,454,0.314829318,0,0,0.258499125,0,Auto,0,28,19,1094,429,125731,16998,3490.75,0.934051527,6,108733,0.239778,0.232349122,356.3587317,0.232144591,0,49
1/12/2023,41,120399,524,17616,36,Bachelor,18,Employed,Single,3,Mortgage,792,0.493439929,7,0,0.107549122,0,Auto,1,30,13,2730,6834,34795,22590,10033.25,0.891803044,3,12205,0.240616,0.2887392,737.0033788,0.152393629,0,55
1/13/2023,39,77002,468,24544,36,High School,15,Employed,Married,0,Other,482,0.318901903,3,2,0.441760954,0,Home,0,22,13,1632,2902,26152,10779,6416.833333,0.70575683,6,15373,0.275544,0.272162983,1004.864366,0.231713103,0,56
1/14/2023,37,15000,627,13772,60,Bachelor,12,Employed,Married,2,Mortgage,640,0.254738402,5,1,0.074732798,0,Home,0,29,3,2276,118,8228,10095,1250,0.720973799,2,7491,0.205272,0.212214412,374.2964487,0.811437159,0,52
1/15/2023,38,25340,580,24310,108,Bachelor,14,Employed,Married,1,Mortgage,248,0.256201582,4,0,0.097076449,0,Auto,0,23,8,26699,970,27669,74192,2111.666667,0.672099844,6,10869,0.27931,0.309844788,670.4147429,0.434924109,0,53
1/16/2023,18,39796,566,22758,36,Bachelor,0,Employed,Single,0,Mortgage,796,0.487160118,3,0,0.253656921,0,Home,0,23,21,14897,868,36976,7212,3316.333333,0.612343151,2,29764,0.224758,0.210770583,858.309859,0.498837027,0,54
1/17/2023,33,104938,562,77916,24,Bachelor,13,Employed,Single,0,Mortgage,355,0.277266542,1,0,0.497082942,0,Education,0,30,21,2565,1772,127966,9045,8744.833333,0.843905161,4,118921,0.271916,0.277651686,4267.374113,0.528583443,0,51
1/18/2023,41,52927,604,34499,48,Bachelor,19,Employed,Divorced,0,Mortgage,1093,0.174734854,5,0,0.334901145,0,Auto,0,33,18,2172,2649,12756,129778,4410.583333,0.973450867,3,9091,0.227499,0.194252702,1039.282064,0.483446724,0,50
1/19/2023,41,15000,593,23766,48,High School,18,Unemployed,Married,0,Rent,544,0.369087331,2,1,0.260559776,0,Other,0,28,20,802,2661,124353,15836,1250,0.962521451,7,108517,0.222266,0.224599922,754.7210527,1.038976842,0,53
1/20/2023,27,23822,561,10539,60,Bachelor,3,Self-Employed,Divorced,1,Other,299,0.115083061,4,0,0.31578716,0,Home,0,22,24,1312,1702,60947,153725,1985.166667,0.840607874,4,2319,0.235039,0.2820468,329.4429979,0.316569389,0,58
1/21/2023,55,98285,551,26520,48,Bachelor,32,Employed,Divorced,1,Own,216,0.188919228,1,4,0.038663169,0,Education,1,22,4,725,1231,1153531,148333,8190.416667,0.910915997,2,1005198,0.24602,0.19907646,805.7088487,0.124744429,1,39.2
1/22/2023,29,51368,539,23166,48,Bachelor,6,Employed,Divorced,4,Own,298,0.175759889,2,1,0.309069886,0,Other,0,20,25,332,775,34338,34560,4280.666667,0.695517546,5,6576,0.248666,0.208599974,715.6079817,0.236787412,0,53
1/23/2023,51,48825,501,17203,48,High School,28,Employed,Single,1,Mortgage,484,0.40217032,2,2,0.354392409,0,Other,0,27,21,1664,1277,230544,9018,4068.75,0.933608905,3,221526,0.261703,0.284697681,604.1946917,0.267451844,0,52
1/24/2023,45,85184,630,20065,72,High School,23,Employed,Married,2,Rent,933,0.477909519,2,0,0.275403341,0,Other,0,17,8,13051,1566,17607,12516,7098.666667,0.867565602,8,5091,0.220065,0.210309658,492.6793502,0.200837624,0,50
1/25/2023,32,38896,611,24169,24,Master,9,Employed,Married,2,Own,322,0.022974359,3,1,0.246385283,0,Home,0,23,21,4336,1125,16627,10276,3241.333333,0.783492747,3,6351,0.193669,0.198581751,1228.426776,0.478329939,0,49
1/26/2023,61,93365,595,36391,72,Associate,36,Self-Employed,Single,4,Mortgage,381,0.413757967,3,0,0.485207635,0,Debt Consolidation,0,27,28,2516,2624,144964,126022,7780.416667,0.855870649,4,18942,0.253891,0.260689039,1004.274169,0.17804627,0,59
1/27/2023,25,136998,595,19829,24,Bachelor,3,Employed,Married,2,Own,226,0.667799469,4,1,0.226568308,0,Home,0,26,29,1146,984,90258,214960,11416.5,0.652947656,7,8009,0.197329,0.191011098,1000.526828,0.107434575,1,41.6
1/28/2023,51,67855,557,25209,60,Bachelor,29,Unemployed,Married,0,Rent,403,0.648737647,3,1,0.045054783,0,Home,0,26,1,2167,3965,88736,26222,5654.583333,0.733246626,9,62514,0.251709,0.207581461,678.5629727,0.191271913,0,57
1/29/2023,52,38750,638,21918,60,Bachelor,30,Employed,Single,0,Rent,692,0.310890415,5,0,0.526703482,0,Home,0,33,20,1527,763,89310,18746,3229.166667,0.696614951,3,70564,0.207918,0.217868672,602.6982762,0.400938821,0,54
1/30/2023,31,36944,623,12669,108,High School,6,Employed,Single,0,Own,363,0.266866356,6,1,0.30800044,0,Debt Consolidation,0,32,27,759,2964,218300,40549,3078.666667,0.944996462,7,177751,0.246169,0.26456954,308.5954889,0.218144918,0,48
1/31/2023,56,37433,501,15580,48,Associate,36,Unemployed,Single,3,Rent,721,0.385136186,1,0,0.221995814,0,Home,0,29,16,15297,1226,23783,14265,3119.416667,0.776828689,10,9518,0.26008,0.241572855,509.2922744,0.394398186,0,56
2/1/2023,36,15000,560,26341,84,High School,10,Employed,Married,2,Mortgage,286,0.476326336,2,1,0.430355213,0,Home,1,14,16,3495,761,175958,60961,1250,0.72544333,6,114997,0.271341,0.288048925,732.1161834,0.814492947,0,61
2/2/2023,43,23180,468,54741,72,Associate,23,Employed,Widowed,1,Rent,273,0.247685315,6,0,0.123052852,0,Debt Consolidation,0,28,7,3850,1021,11600,7314,1931.666667,0.731543553,6,4286,0.335741,0.318867772,1713.989549,1.028639973,0,53
2/3/2023,43,90596,577,19420,60,Master,22,Employed,Single,0,Own,481,0.317014978,7,2,0.585693221,0,Debt Consolidation,0,25,9,3071,1181,131792,12642,7549.666667,0.665445777,8,119150,0.23592,0.196625158,510.87131,0.131379484,1,43.2
2/4/2023,38,47752,550,25848,24,Associate,14,Employed,Married,0,Mortgage,276,0.260308371,4,0,0.288387003,0,Other,0,23,9,7201,137,69974,15534,3979.333333,0.887384259,3,54440,0.225848,0.198195019,1313.27664,0.399382637,0,52
2/5/2023,49,123449,566,24690,36,Bachelor,24,Unemployed,Single,0,Mortgage,206,0.464502267,2,1,0.356513081,0,Education,0,27,19,1920,355,96544,43066,10287.41667,0.919989326,6,53478,0.22669,0.246470514,977.067097,0.115001378,1,43.2
2/6/2023,49,49887,593,22569,60,High School,29,Employed,Married,0,Mortgage,618,0.148138127,3,1,0.576461631,0,Debt Consolidation,0,22,12,5323,2608,96822,220878,4157.25,0.800872734,1,5595,0.231069,0.229146201,635.1241289,0.301431025,0,58
2/7/2023,19,91055,484,11353,120,Master,0,Employed,Married,1,Mortgage,585,0.547001677,4,1,0.156113583,0,Debt Consolidation,0,22,17,3684,1918,153072,99801,7587.916667,0.613740347,6,53271,0.324353,0.35054593,342.4605351,0.122228614,0,48
2/8/2023,55,15508,597,11067,72,Associate,32,Employed,Married,0,Rent,383,0.312974658,3,2,0.285397954,0,Debt Consolidation,0,20,16,3455,1491,45826,54798,1292.333333,0.887798499,4,1350,0.227567,0.25794724,303.5333007,0.531235466,0,54
2/9/2023,20,35407,622,11004,48,Associate,0,Employed,Widowed,3,Mortgage,446,0.204752762,3,1,0.436037011,1,Auto,0,22,22,16395,224,66688,164328,2950.583333,0.931652446,4,10746,0.195004,0.199066251,334.3085066,0.264459064,0,66
2/10/2023,52,55262,673,33090,36,Bachelor,27,Employed,Single,0,Rent,642,0.246162323,2,3,0.260416571,0,Auto,0,35,19,828,1121,114240,13183,4605.166667,0.913146798,4,101057,0.18159,0.149163596,1145.720849,0.388198947,0,42
2/11/2023,53,35312,600,42041,72,Bachelor,31,Employed,Married,0,Mortgage,136,0.173245895,4,1,0.452951296,0,Home,1,21,18,1805,770,114154,48819,2942.666667,0.747935321,1,65335,0.257041,0.240152147,1107.194618,0.422472118,0,57
2/12/2023,26,110829,601,15915,72,Associate,8,Self-Employed,Married,0,Own,201,0.301984912,0,2,0.443221275,0,Auto,0,27,10,4710,2416,128846,27438,9235.75,0.952037498,3,101408,0.230415,0.200741719,381.8937861,0.063112772,1,40.8
2/13/2023,35,15000,382,55418,60,High School,12,Employed,Married,2,Mortgage,285,0.429641351,1,1,0.537907522,0,Other,0,23,13,11210,637,20388,117899,1250,0.818079541,8,4232,0.369418,0.4433016,2309.176042,2.075340834,0,61
2/14/2023,26,38443,600,27070,48,High School,3,Self-Employed,Married,1,Rent,932,0.211451629,3,1,0.180803302,0,Auto,0,21,14,1764,266,40414,21847,3203.583333,0.950358603,10,18567,0.22207,0.261538061,915.0714794,0.576564206,0,51
2/15/2023,37,111442,575,31138,48,Bachelor,15,Employed,Single,5,Rent,243,0.264508203,4,0,0.419345651,0,Education,0,17,22,830,1039,70241,9516,9286.833333,0.59964919,3,60725,0.238638,0.258233985,1046.798068,0.138884593,1,42.4
2/16/2023,36,92391,619,24810,96,Master,15,Employed,Divorced,0,Rent,335,0.246404378,3,3,0.089644024,1,Home,0,29,11,797,693,29633,20975,7699.25,0.752460946,5,8658,0.25031,0.27183946,636.0891089,0.126127754,0,58
2/17/2023,49,31916,574,9659,60,High School,26,Employed,Divorced,1,Mortgage,311,0.332784146,4,3,0.129431407,0,Education,0,21,28,345,93,38535,95260,2659.666667,0.947645349,7,9998,0.227659,0.188165572,249.5858394,0.210772969,1,40.8
2/18/2023,55,28552,568,14229,36,Bachelor,34,Self-Employed,Single,2,Mortgage,160,0.442237508,1,2,0.488415077,1,Home,0,15,22,2936,1259,67047,7326,2379.333333,0.669099298,5,59721,0.215229,0.210318319,536.3111156,0.29264967,0,72
2/19/2023,56,88666,574,34186,36,High School,30,Employed,Married,3,Rent,127,0.231098715,1,0,0.30623019,1,Auto,0,20,27,593,2818,234315,4211,7388.833333,0.843853449,6,230104,0.232186,0.243916027,1348.253457,0.199659864,0,61
2/20/2023,33,28649,535,11838,36,High School,7,Employed,Married,2,Rent,345,0.388187663,5,0,0.363786194,0,Home,0,32,1,2263,2833,18050,13784,2387.416667,0.662657637,4,4266,0.229338,0.204873501,442.8875946,0.330016794,0,60
2/21/2023,37,30209,530,29777,96,Associate,13,Employed,Divorced,0,Own,554,0.214994494,2,2,0.177449485,0,Home,0,22,2,218,1080,147066,46291,2517.416667,0.962154444,5,100775,0.299777,0.322082224,867.449339,0.564646035,0,51
2/22/2023,19,77499,507,41064,96,Bachelor,0,Employed,Divorced,0,Rent,301,0.311642432,2,2,0.274937848,0,Home,0,29,22,23689,719,89943,123039,6458.25,0.870618362,4,8571,0.322564,0.319655054,1189.180176,0.230740553,0,52
2/23/2023,30,52658,519,21258,36,High School,9,Self-Employed,Married,1,Rent,417,0.230503207,4,2,0.354227586,0,Home,0,25,6,1339,3839,56810,46806,4388.166667,0.566197537,6,10004,0.246758,0.266725821,864.1326447,0.291951683,0,59
2/24/2023,51,50652,658,57679,24,Bachelor,29,Employed,Single,0,Mortgage,377,0.16463471,3,0,0.073309259,0,Auto,0,23,7,989,608,16878,32396,4221,0.873679368,1,1310,0.203679,0.184033285,2890.825281,0.774182725,0,44
2/25/2023,59,61486,613,22677,36,High School,33,Employed,Married,1,Own,130,0.517563447,2,0,0.194090282,0,Auto,0,25,7,1058,6507,136345,30402,5123.833333,0.918041302,4,105943,0.201177,0.191512043,832.9832078,0.187941946,0,45
2/26/2023,25,62485,590,27617,96,Bachelor,1,Self-Employed,Married,1,Own,438,0.35653713,2,1,0.181377712,0,Debt Consolidation,0,24,17,3103,1001,205976,21076,5207.083333,0.654762065,4,184900,0.267617,0.282608237,728.3544574,0.223993814,0,49
2/27/2023,32,44079,573,23926,36,Bachelor,9,Employed,Single,1,Mortgage,614,0.327031668,4,2,0.511514933,1,Home,0,25,29,2211,1145,78721,53650,3673.25,0.959392841,1,25071,0.222426,0.202978562,892.8112013,0.410211992,0,71
2/28/2023,39,44626,616,22902,48,Associate,15,Employed,Married,3,Rent,815,0.350449259,3,2,0.083217651,0,Education,0,23,17,3475,1116,49334,49130,3718.833333,0.482895599,4,1414,0.209902,0.236601862,742.3513665,0.418774176,0,48
3/1/2023,43,15000,600,19731,60,Bachelor,19,Employed,Divorced,0,Own,352,0.381934129,5,2,0.325087156,0,Debt Consolidation,0,25,13,16900,1219,18119,37741,1250,0.900214694,1,8404,0.224731,0.231869101,558.3470851,0.728277668,0,53
3/2/2023,30,33434,566,12361,60,High School,7,Employed,Married,3,Other,387,0.336348879,3,0,0.388887806,0,Home,0,24,26,4473,779,325348,164197,2786.166667,0.766138008,7,161151,0.234361,0.224439774,344.5249774,0.262556073,0,51
3/3/2023,45,33561,638,53055,72,High School,21,Employed,Married,3,Rent,354,0.166063609,3,3,0.417443743,0,Auto,0,19,12,734,248,52814,18920,2796.75,0.961733314,5,33894,0.249055,0.220744111,1335.411058,0.604062236,0,53
3/4/2023,34,26861,536,12420,72,High School,10,Employed,Single,2,Rent,563,0.295524974,2,0,0.038886439,0,Home,0,21,19,4098,2518,200584,30016,2238.416667,0.685854952,3,170568,0.25942,0.25919593,341.6021047,0.40412588,0,48
3/5/2023,39,24277,560,50262,96,Associate,15,Employed,Divorced,2,Mortgage,533,0.181648941,2,0,0.171555734,1,Debt Consolidation,0,32,12,3990,4174,322488,26010,2023.083333,0.81282645,4,296478,0.305262,0.333187827,1504.057498,1.00690736,0,57
3/6/2023,46,33750,531,23185,36,High School,23,Employed,Divorced,3,Own,508,0.402126056,2,0,0.233414563,0,Debt Consolidation,0,26,19,981,626,70183,45754,2812.5,0.725190061,5,24429,0.242685,0.251761144,923.9924973,0.509152888,0,54
3/7/2023,40,32397,593,13151,48,Associate,18,Employed,Single,2,Mortgage,892,0.200613717,2,2,0.038662501,0,Education,0,23,10,4214,251,79435,10111,2699.75,0.685761957,7,69324,0.211651,0.205298704,403.9117637,0.480011765,0,49
3/8/2023,34,40422,513,22555,24,High School,13,Employed,Single,0,Rent,887,0.407060483,3,1,0.503219758,1,Education,0,32,13,3483,3131,60746,37666,3368.5,0.78504735,7,23080,0.241055,0.253200741,1207.41984,0.621766317,0,72
3/9/2023,38,29637,421,22555,36,High School,17,Employed,Married,1,Other,319,0.191485656,2,2,0.165860137,0,Home,0,21,10,1741,1819,9943,9835,2469.75,0.660307838,10,3724,0.297055,0.293819522,949.8760664,0.513767007,0,51
3/10/2023,38,63443,611,30007,48,Master,19,Employed,Single,5,Rent,433,0.358046847,4,0,0.483195639,1,Auto,0,24,27,903,1176,247081,17976,5286.916667,0.643683787,2,229105,0.219507,0.214708251,936.8033569,0.259093049,0,61
3/11/2023,35,66715,504,22461,24,Bachelor,14,Unemployed,Single,0,Mortgage,450,0.770412147,2,2,0.129567062,0,Home,0,27,11,2844,3673,128114,13896,5559.583333,0.696894192,4,114218,0.245461,0.27654204,1228.89625,0.301982388,0,51
3/12/2023,36,57935,459,33335,24,High School,15,Employed,Single,0,Own,248,0.333240935,3,1,0.140985113,0,Home,0,30,4,7508,332,46057,18215,4827.916667,0.915281619,8,27842,0.278835,0.223068,1734.412913,0.410614567,0,53
3/13/2023,59,88691,491,25978,48,Bachelor,38,Employed,Married,2,Rent,547,0.07160857,3,0,0.383095266,0,Home,0,24,2,9673,119,130226,3314,7390.916667,0.882307906,4,126912,0.275478,0.25032745,861.830389,0.190616462,1,41.6
3/14/2023,46,31902,556,48892,72,Bachelor,20,Employed,Single,1,Other,290,0.10256609,3,1,0.672803674,0,Other,1,22,9,430,581,110788,74643,2658.5,0.854457867,9,36145,0.285892,0.27593577,1395.876285,0.634145678,0,65
